Date,Close,High,Low,Open,Volume,Ticker
2025-05-12,446.8644104003906,446.9738092745622,437.43494989219903,443.5621064267163,22821900,MSFT
2025-05-13,446.74505615234375,448.2668964878236,442.9851831830833,445.392292323668,23618800,MSFT
2025-05-14,450.5247802734375,451.4796527444761,445.75038756339603,445.75038756339603,19902800,MSFT
2025-05-15,451.54119873046875,454.5904670438241,448.8506535548848,449.1894577663049,21992300,MSFT
2025-05-16,452.6772155761719,452.7668963665248,447.1566619661563,450.4649981824022,23849800,MSFT
2025-05-19,457.26104736328125,457.9785240250479,449.2193361148497,449.29907263869796,21336500,MSFT
2025-05-20,456.56353759765625,456.73292449884485,452.72703072274504,453.9925667897047,15441800,MSFT
2025-05-21,450.983154296875,456.17487788050977,450.2258093649285,452.97614166677727,19216900,MSFT
2025-05-22,453.26513671875,458.63625267798704,452.30851122486644,453.3548479183862,18025600,MSFT
2025-05-23,448.6015625,452.0992653985463,447.3360263474386,448.40228199038245,16883500,MSFT
2025-05-27,459.0746765136719,459.3337746022176,454.52069309116933,454.87944662996904,20974300,MSFT
2025-05-28,455.7563781738281,460.89828970025724,455.3278931492698,459.60285995745147,17086300,MSFT
2025-05-29,457.0717468261719,460.10109634693043,453.71356774793736,459.93167902845283,13974800,MSFT
2025-05-30,458.7458190917969,460.06119805700706,453.942742633105,458.1080789456966,34770500,MSFT
2025-06-02,460.3502197265625,460.48971303831235,455.2880448481698,455.53716828611505,16626500,MSFT
2025-06-03,461.3467102050781,462.5126212670428,459.24409259023946,459.85196958801225,15743800,MSFT
2025-06-04,462.2435302734375,464.05715611586317,461.3965045417047,462.3730793208357,14162700,MSFT
2025-06-05,466.0401611328125,468.00325491639626,462.4029652503908,463.3296970825432,20131700,MSFT
2025-06-06,468.730712890625,471.6803257365932,467.1363168836836,468.4417212017894,15285600,MSFT
2025-06-09,471.0924072265625,471.77001565920176,466.9768832876908,468.05311353771793,16469900,MSFT
2025-06-10,469.2688293457031,471.14221196784314,465.3226923748716,469.53787169847936,15375900,MSFT
2025-06-11,470.9628601074219,473.80287330978865,468.01324719222674,468.37197033665615,16399200,MSFT
2025-06-12,477.1909484863281,478.73553201697933,471.8597009390277,473.3544415367432,18950600,MSFT
2025-06-13,473.2946472167969,477.4998519181197,471.1023792861798,474.7395752703882,16814500,MSFT
2025-06-16,477.46002197265625,479.00457509504827,473.3345233196989,473.5437784887318,15626100,MSFT
2025-06-17,476.3638610839844,477.06138843382047,472.4177241014044,473.7331030955977,15414100,MSFT
2025-06-18,478.5561218261719,479.313466764918,472.7963894918646,476.3239856832242,17526500,MSFT
2025-06-20,475.7261047363281,481.76485435953526,475.1979642712812,480.53918652379775,37576200,MSFT
2025-06-23,484.2959289550781,486.0397928967888,470.8532389300749,476.53323466530253,24864000,MSFT
2025-06-24,488.3915100097656,490.1254297173699,485.0931183138473,487.23560408546166,22305600,MSFT
2025-06-25,490.5439453125,492.82592441237585,487.6740689863978,490.314771223071,17495100,MSFT
2025-06-26,495.705810546875,496.29373818928514,491.08206511354325,491.2514824256969,21578900,MSFT
2025-06-27,494.20111083984375,497.54931522943417,491.30131038962224,495.80545117387857,34539200,MSFT
2025-06-30,495.66595458984375,499.0042146991214,493.5932305818623,495.2972567719388,28369000,MSFT
2025-07-01,490.3247375488281,496.30370004913976,489.2585123483102,494.7292533047111,19945400,MSFT
2025-07-02,489.36810302734375,491.76965656989233,486.98649882219644,488.2719538404123,16319600,MSFT
2025-07-03,497.0909423828125,498.3764278450543,491.7098821739863,492.07857999859937,13984800,MSFT
2025-07-07,495.974853515625,497.0012408266234,493.4935938943106,495.6360493014733,13981600,MSFT
2025-07-08,494.8786926269531,496.4531696907806,492.3774837277821,495.4965138505155,11846600,MSFT
2025-07-09,501.74456787109375,505.003091421344,497.98776704512187,498.54580110123976,18659500,MSFT
2025-07-10,499.7216796875,502.67129257213526,496.0047471787155,501.2861517097084,16492100,MSFT
2025-07-11,501.55523681640625,503.25923259786794,496.054571905536,496.72223609239006,16459500,MSFT
2025-07-14,501.2562561035156,502.2029372942231,499.273243347857,499.7615155353931,12058800,MSFT
2025-07-15,504.04644775390625,506.51773265302506,501.027073076573,501.2562471634966,14927200,MSFT
2025-07-16,503.8471374511719,504.94328659833275,500.13023542973804,503.40867779230757,15154400,MSFT
2025-07-17,509.9058532714844,511.5699807689203,503.84715436950415,503.9069415603956,17503100,MSFT
2025-07-18,508.2616271972656,512.8355602906365,505.6508184267905,512.6760872301095,21209700,MSFT
2025-07-21,508.2715759277344,510.29448733980524,503.77737959397786,504.9333159392007,14066800,MSFT
2025-07-22,503.4983825683594,509.40761357627605,503.4983825683594,509.1784090675831,13868600,MSFT
2025-07-23,504.0962829589844,505.01307057965715,498.9444273574923,504.97320231513,16396600,MSFT
2025-07-24,509.0887145996094,511.86891017220256,505.5212500656798,506.98609704492156,16107000,MSFT
2025-07-25,511.9088439941406,516.4727417364818,508.57055332296227,510.67314061143924,19125700,MSFT
2025-07-28,510.7030334472656,513.1942677567645,508.3313735189307,512.2775105607909,14308000,MSFT
2025-07-29,510.7727966308594,515.8050777848653,509.7663282358281,513.7224399565682,16469200,MSFT
2025-07-30,511.4404296875,514.1409495778635,507.6537656967309,513.3636552782116,26380400,MSFT
2025-07-31,531.62939453125,553.5024436401114,530.0350289229713,553.2831833968122,51617300,MSFT
2025-08-01,522.2723388671875,533.9213535531813,519.0337340919326,533.1241706958108,28977600,MSFT
2025-08-04,533.7619018554688,536.3627358241171,526.2782244119826,526.4177481275262,25349000,MSFT
2025-08-05,525.8995361328125,535.41603854948,525.3913146279989,535.2964641743647,19171600,MSFT
2025-08-06,523.0994262695312,529.8357336828143,522.1926437275052,529.0385508551038,21355700,MSFT
2025-08-07,519.0138549804688,526.2384349946553,515.7353514691818,524.9529190734887,16079100,MSFT
2025-08-08,520.2095947265625,522.8204035830947,517.5888112007746,520.7676288144971,15531000,MSFT
2025-08-11,519.9405517578125,525.7401525514866,517.8976909591346,520.4686618064882,20194400,MSFT
2025-08-12,527.3843383789062,529.1182277589118,520.8672912006765,521.9135974657331,18667000,MSFT
2025-08-13,518.7547607421875,530.8322607629538,517.5489813455309,530.2443026581628,19619200,MSFT
2025-08-14,520.6480102539062,524.1058750288076,518.3162490497452,520.7277467800332,20269100,MSFT
2025-08-15,518.3461303710938,524.255330935539,517.2599862571353,520.9370505811125,25213300,MSFT
2025-08-18,515.286865234375,520.9868407954262,512.2177084457264,519.7611730136332,23760600,MSFT
2025-08-19,507.98260498046875,513.3536904476517,506.7668813962475,513.1942782099028,21481000,MSFT
2025-08-20,503.9468078613281,509.2082935133009,502.6712971096552,508.0822507382742,27723000,MSFT
2025-08-21,503.2980041503906,506.68168580920974,501.7808546744913,502.74904380636957,18443300,MSFT
2025-08-22,506.2824401855469,509.77590173606455,501.471437254012,503.3079962424447,24324200,MSFT
2025-08-25,503.3179931640625,507.2406441544574,503.1782400793436,505.6835608535286,21638600,MSFT
2025-08-26,501.1021423339844,504.0366525259624,497.5787379824689,503.4177851675948,30835700,MSFT
2025-08-27,505.7933349609375,506.34232576675964,498.96611661319633,501.06219963605827,17277900,MSFT
2025-08-28,508.68792724609375,510.1352001425548,504.5556467937143,506.1426727693108,18015600,MSFT
2025-08-29,505.7434387207031,508.64800611235046,503.5475364264987,507.7097597194238,20961600,MSFT
2025-09-02,504.1763610839844,505.0547219959289,495.88188775050133,499.53505401941584,18128000,MSFT
2025-09-03,504.40594482421875,506.8413890153064,501.3816064871684,502.8488615493355,16345100,MSFT
2025-09-04,507.02105712890625,507.20071355848035,502.2100541109688,503.3578996917829,15509500,MSFT
2025-09-05,494.0752868652344,511.0135863020471,491.4501951138555,508.11900990545524,31994800,MSFT
2025-09-08,497.2693176269531,500.26371328397477,494.10522614671714,497.1794589519428,16771000,MSFT
2025-09-09,497.4789123535156,501.3117351050236,496.77024724997165,500.4932596555404,14410500,MSFT
2025-09-10,499.43524169921875,502.2899147028095,495.7920664455459,502.04038173392,21611800,MSFT
2025-09-11,500.0740661621094,502.2300346920423,496.9499084839274,501.31173995388707,18881600,MSFT
2025-09-12,508.94744873046875,511.59249216822343,502.9087629314118,505.70352006176233,23624900,MSFT
2025-09-15,514.397216796875,514.5069966795595,506.05284913244947,507.8395136770829,17143800,MSFT
2025-09-16,508.08905029296875,516.2637221986186,507.64986983793983,515.9144004162443,19711900,MSFT
2025-09-17,509.06719970703125,510.33484666258875,504.9848440594251,509.6660849144807,15816600,MSFT
2025-09-18,507.5001525878906,512.1115168727503,506.71161989545686,510.5344514878828,18913700,MSFT
2025-09-19,516.96240234375,518.3298380532008,509.35664280609984,509.6061757592278,52474100,MSFT
2025-09-22,513.4889526367188,516.772784556969,511.5824866494396,514.6268375894382,20009300,MSFT
2025-09-23,508.2787170410156,513.6287198501773,506.3622903955001,512.8401566617626,19799600,MSFT
2025-09-24,509.19696044921875,511.5225942719762,505.9730140478167,509.4265417419943,13533700,MSFT
2025-09-25,506.0827941894531,509.0572380888419,504.09652154158834,507.3504106819217,15786500,MSFT
2025-09-26,510.5045166015625,512.9798945996346,505.67356201643696,509.1071380786861,16213100,MSFT
2025-09-29,513.6386108398438,515.8844074376258,507.9293260645142,510.5444265624633,17617800,MSFT
2025-09-30,516.982421875,517.1919905812645,508.70790002171145,512.2811987663596,19728200,MSFT
2025-10-01,518.7391357421875,519.5376290534263,510.7340986553811,513.8382741479315,22632300,MSFT
2025-10-02,514.7765502929688,520.625588764222,509.7260051791023,516.6730253227585,21222900,MSFT
2025-10-03,516.3834838867188,519.5176324904353,514.0378984273964,516.1339509263171,15112300,MSFT
2025-10-06,527.5825805664062,530.0380069481532,517.2319577376861,517.6411650074094,21388600,MSFT
2025-10-07,523.0010986328125,528.8102332144322,520.4658657072805,527.3030443984364,14615200,MSFT
2025-10-08,523.8695068359375,525.9656203925812,522.1128458539913,522.3024933531,13363400,MSFT
2025-10-09,521.4241333007812,523.3505205733983,516.4334737589328,521.3642478231245,18343600,MSFT
2025-10-10,510.0054626464844,522.6019127014883,508.6779606337136,518.6692706129455,24133800,MSFT
2025-10-13,513.0896606445312,515.4452371680482,510.7240930552238,515.4452371680482,14284200,MSFT
2025-10-14,512.610595703125,514.3174231454748,505.05473007895694,509.2768388871209,14684300,MSFT
2025-10-15,512.4708251953125,516.2238106749688,509.04724028199115,513.9979961583023,14694700,MSFT
2025-10-16,510.65423583984375,515.884437136842,507.1807563967364,511.62245544117155,15559600,MSFT
2025-10-17,512.62060546875,514.5170195527368,506.3622988729776,508.0890780500653,19867800,MSFT
2025-10-20,515.8245239257812,517.730989827423,512.4708156147512,513.6486038577511,14665600,MSFT
2025-10-21,516.6929321289062,517.7210372272165,512.0815676283437,516.533257830336,15586200,MSFT
2025-10-22,519.5675659179688,524.2488070435115,516.7428964573043,520.1764726871388,18962700,MSFT
2025-10-23,519.5875244140625,522.9712060783663,517.6411550810741,521.4839993377199,14023500,MSFT
2025-10-24,522.6318359375,524.3685757173844,519.7372899447384,521.8133604589415,15532400,MSFT
2025-10-27,530.527099609375,533.5813808592218,528.0217787333662,530.7866236569336,18734700,MSFT
2025-10-28,541.057373046875,552.6855732732587,539.7598137450263,548.9725518014023,29986700,MSFT
2025-10-29,540.538330078125,545.2495444281135,535.7273269044096,543.9220119141725,36023000,MSFT
2025-10-30,524.77783203125,533.9705877450752,521.1446173319796,529.4889853080866,41023100,MSFT
2025-10-31,516.8426513671875,528.3311587204174,514.137692119172,527.8919782690999,34006400,MSFT
2025-11-03,516.0641479492188,523.9793263365088,513.628703759196,518.8389228578652,22374700,MSFT
2025-11-04,513.3692016601562,514.5868933466259,506.8913048594995,510.80399534425794,20958700,MSFT
2025-11-05,506.2125549316406,513.8682396575209,505.6336213981725,512.3410686781482,23024300,MSFT
2025-11-06,496.1713562011719,504.75529633258907,494.88375756631746,504.7153625290288,27406500,MSFT
2025-11-07,495.8918762207031,498.4470913363115,492.32853818272196,496.02163823572937,24019800,MSFT
2025-11-10,505.0547180175781,505.9031361854127,497.8681564860657,499.10586069795033,26101500,MSFT
2025-11-11,507.7297058105469,508.64800052182136,501.411544557113,503.85694933091565,17980000,MSFT
2025-11-12,510.1851501464844,510.7141588310794,498.18758530403636,508.4084461357136,26574900,MSFT
2025-11-13,502.34979248046875,512.54071024479,500.3535287599438,509.3566671737073,25273100,MSFT
2025-11-14,509.2268981933594,510.644258818196,496.51070821491913,497.2992409027003,28505700,MSFT
2025-11-17,506.54193115234375,511.16328656765256,503.9667643395777,507.5001596757347,19092800,MSFT
2025-11-18,492.8675537109375,502.0403882023454,485.87063942574486,494.44458869198826,33815100,MSFT
2025-11-19,486.2099914550781,494.264922953439,481.9279972054541,489.18443539234676,23245300,MSFT
2025-11-20,478.42999267578125,493.57000732421875,475.5,492.7099914550781,26802500,MSFT
2025-11-21,472.1199951171875,478.9200134277344,468.2699890136719,478.5,31769200,MSFT
2025-11-24,474.0,476.8999938964844,468.0199890136719,475.0,34421000,MSFT
2025-11-25,476.989990234375,479.1499938964844,464.8900146484375,474.07000732421875,28019800,MSFT
2025-11-26,485.5,488.30999755859375,481.20001220703125,486.30999755859375,25709100,MSFT
2025-11-28,492.010009765625,492.6300048828125,486.6499938964844,487.6000061035156,14386700,MSFT
2025-12-01,486.739990234375,489.8599853515625,484.6499938964844,488.44000244140625,23964000,MSFT
2025-12-02,490.0,493.5,486.32000732421875,486.7200012207031,19562700,MSFT
2025-12-03,477.7300109863281,484.239990234375,475.20001220703125,476.32000732421875,34615100,MSFT
2025-12-04,480.8399963378906,481.32000732421875,476.489990234375,479.760009765625,22318200,MSFT
2025-12-05,483.1600036621094,483.3999938964844,478.8800048828125,482.5199890136719,22608700,MSFT
2025-12-08,491.0199890136719,492.29998779296875,484.3800048828125,484.8900146484375,21965900,MSFT
2025-12-09,492.0199890136719,492.1199951171875,488.5,489.1000061035156,14696100,MSFT
2025-12-10,478.55999755859375,484.25,475.0799865722656,484.0299987792969,35756200,MSFT
2025-12-11,483.4700012207031,486.0299987792969,475.8599853515625,476.6300048828125,24669200,MSFT
2025-12-12,478.5299987792969,482.45001220703125,476.3399963378906,479.82000732421875,21248100,MSFT
2025-12-15,474.82000732421875,480.7200012207031,472.5199890136719,480.1000061035156,23727700,MSFT
2025-12-16,476.3900146484375,477.8900146484375,470.8800048828125,471.9100036621094,20705600,MSFT
2025-12-17,476.1199951171875,480.0,475.0,476.9100036621094,24527200,MSFT
2025-12-18,483.9800109863281,489.6000061035156,477.8900146484375,478.19000244140625,28573500,MSFT
2025-12-19,485.9200134277344,487.8500061035156,482.489990234375,487.3599853515625,70836100,MSFT
2025-12-22,484.9200134277344,488.7300109863281,482.69000244140625,486.1199951171875,16963000,MSFT
2025-12-23,486.8500061035156,487.8299865722656,484.739990234375,484.9800109863281,14683600,MSFT
2025-12-24,488.0199890136719,489.1600036621094,484.8299865722656,485.67999267578125,5855900,MSFT
2025-12-26,487.7099914550781,488.1199951171875,485.9599914550781,486.7099914550781,8842200,MSFT
2025-12-29,487.1000061035156,488.3500061035156,484.17999267578125,484.8599853515625,10893400,MSFT
2025-12-30,487.4800109863281,489.67999267578125,485.5,485.92999267578125,13944500,MSFT
2025-12-31,483.6199951171875,488.1400146484375,483.29998779296875,487.8399963378906,15601600,MSFT
2026-01-02,472.94000244140625,484.6600036621094,470.1600036621094,484.3900146484375,25571600,MSFT
2026-01-05,472.8500061035156,476.07000732421875,469.5,474.05999755859375,25250300,MSFT
2026-01-06,478.510009765625,478.739990234375,469.75,473.79998779296875,23037700,MSFT
2026-01-07,483.4700012207031,489.70001220703125,477.95001220703125,479.760009765625,25564200,MSFT
2026-01-08,478.1099853515625,482.6600036621094,475.8599853515625,481.239990234375,18162600,MSFT
2026-01-09,479.2799987792969,479.82000732421875,472.20001220703125,474.05999755859375,18491000,MSFT
2026-01-12,477.17999267578125,480.989990234375,475.67999267578125,476.6700134277344,23519900,MSFT
2026-01-13,470.6700134277344,475.7799987792969,465.95001220703125,474.67999267578125,28545800,MSFT
2026-01-14,459.3800048828125,468.20001220703125,457.1700134277344,466.4599914550781,28184300,MSFT
2026-01-15,456.6600036621094,464.25,455.8999938964844,464.1199951171875,23225800,MSFT
2026-01-16,459.8599853515625,463.19000244140625,456.4800109863281,457.8299865722656,33795700,MSFT
2025-01-15,84.82599639892578,85.08399963378906,83.04100036621094,83.64399719238281,31814000,NFLX
2025-01-16,84.23699951171875,86.89800262451172,84.2020034790039,86.09600067138672,40285000,NFLX
2025-01-17,85.80999755859375,86.5,85.21299743652344,85.97899627685547,36176000,NFLX
2025-01-21,86.96800231933594,91.63999938964844,85.4749984741211,86.35299682617188,98514000,NFLX
2025-01-22,95.39900207519531,99.9000015258789,95.07599639892578,99.8030014038086,142732000,NFLX
2025-01-23,98.48600006103516,98.5,95.38999938964844,95.78099822998047,77521000,NFLX
2025-01-24,97.75900268554688,98.62799835205078,96.76799774169922,98.44100189208984,45504000,NFLX
2025-01-27,97.18900299072266,98.22699737548828,96.0260009765625,97.11000061035156,46342000,NFLX
2025-01-28,97.18299865722656,97.79299926757812,95.7300033569336,96.6709976196289,34340000,NFLX
2025-01-29,97.81500244140625,98.76399993896484,96.822998046875,98.0,29307000,NFLX
2025-01-30,97.3239974975586,99.45899963378906,97.0009994506836,98.67500305175781,38678000,NFLX
2025-01-31,97.6760025024414,99.02899932861328,97.4000015258789,97.4000015258789,36151000,NFLX
2025-02-03,97.89399719238281,98.76899719238281,96.43800354003906,97.30000305175781,37242000,NFLX
2025-02-04,99.48699951171875,100.80000305175781,97.85099792480469,98.0469970703125,60001000,NFLX
2025-02-05,101.11100006103516,101.18299865722656,98.66799926757812,98.77300262451172,39934000,NFLX
2025-02-06,101.56800079345703,101.63500213623047,100.26100158691406,100.78700256347656,31343000,NFLX
2025-02-07,101.39299774169922,102.7760009765625,100.56700134277344,101.69999694824219,32129000,NFLX
2025-02-10,102.76000213623047,103.28500366210938,101.58799743652344,102.30500030517578,32966000,NFLX
2025-02-11,100.80799865722656,102.26899719238281,100.29499816894531,102.0790023803711,33318000,NFLX
2025-02-12,102.73100280761719,102.77400207519531,99.83499908447266,100.54900360107422,33890000,NFLX
2025-02-13,104.36900329589844,104.5989990234375,102.51000213623047,102.66300201416016,34761000,NFLX
2025-02-14,105.86000061035156,106.44999694824219,104.16899871826172,104.49500274658203,31454000,NFLX
2025-02-18,103.58499908447266,106.19999694824219,102.375,106.0,42293000,NFLX
2025-02-19,104.33300018310547,104.5,102.45099639892578,103.51799774169922,26000000,NFLX
2025-02-20,102.4540023803711,104.5,101.55899810791016,104.19999694824219,31118000,NFLX
2025-02-21,100.31500244140625,103.23799896240234,99.93900299072266,102.94200134277344,37387000,NFLX
2025-02-24,98.84700012207031,101.51699829101562,98.447998046875,100.80000305175781,44262000,NFLX
2025-02-25,97.7239990234375,99.44000244140625,95.5,98.94000244140625,47383000,NFLX
2025-02-26,99.00599670410156,100.08899688720703,97.69000244140625,97.76000213623047,33972000,NFLX
2025-02-27,96.30699920654297,100.072998046875,96.18299865722656,99.5,37666000,NFLX
2025-02-28,98.05599975585938,98.22699737548828,95.81700134277344,96.95600128173828,47174000,NFLX
2025-03-03,97.37000274658203,99.49299621582031,96.48100280761719,98.30000305175781,39074000,NFLX
2025-03-04,97.25800323486328,98.63099670410156,94.82099914550781,97.16100311279297,43928000,NFLX
2025-03-05,99.09200286865234,99.55999755859375,96.947998046875,97.36199951171875,38079000,NFLX
2025-03-06,90.63600158691406,97.36900329589844,89.9000015258789,97.29900360107422,78526000,NFLX
2025-03-07,89.11100006103516,90.48899841308594,85.80699920654297,89.76399993896484,77375000,NFLX
2025-03-10,86.66799926757812,88.12699890136719,85.44999694824219,87.50700378417969,69953000,NFLX
2025-03-11,89.51000213623047,91.06800079345703,86.5999984741211,86.74099731445312,73989000,NFLX
2025-03-12,91.96800231933594,92.71800231933594,90.0999984741211,91.45999908447266,68658000,NFLX
2025-03-13,89.01699829101562,92.18900299072266,88.7509994506836,91.30000305175781,50017000,NFLX
2025-03-14,91.80000305175781,91.96299743652344,90.0999984741211,90.14600372314453,52007000,NFLX
2025-03-17,95.00199890136719,96.76300048828125,93.44200134277344,93.99500274658203,75431000,NFLX
2025-03-18,92.99800109863281,94.82499694824219,91.62999725341797,94.0,60094000,NFLX
2025-03-19,95.9489974975586,96.80000305175781,92.4000015258789,93.5770034790039,66624000,NFLX
2025-03-20,95.08399963378906,96.69999694824219,94.55000305175781,95.0009994506836,44663000,NFLX
2025-03-21,96.02899932861328,96.36499786376953,94.09500122070312,94.16400146484375,59054000,NFLX
2025-03-24,97.1989974975586,97.69999694824219,95.15499877929688,96.96700286865234,46779000,NFLX
2025-03-25,99.72799682617188,99.87000274658203,97.71099853515625,97.81800079345703,37822000,NFLX
2025-03-26,97.06500244140625,99.67900085449219,96.63200378417969,99.38099670410156,35274000,NFLX
2025-03-27,97.6719970703125,98.9000015258789,96.63700103759766,97.4219970703125,30472000,NFLX
2025-03-28,93.38500213623047,97.49800109863281,92.9229965209961,97.19999694824219,44227000,NFLX
2025-03-31,93.25299835205078,93.447998046875,90.05899810791016,92.0530014038086,46341000,NFLX
2025-04-01,92.83799743652344,93.22899627685547,91.1500015258789,92.75,35200000,NFLX
2025-04-02,93.552001953125,94.95500183105469,91.61100006103516,92.30000305175781,32569000,NFLX
2025-04-03,91.70500183105469,94.65899658203125,90.0469970703125,90.18000030517578,58646000,NFLX
2025-04-04,85.58599853515625,90.66300201416016,85.38700103759766,89.6500015258789,67988000,NFLX
2025-04-07,86.78299713134766,90.67400360107422,82.11000061035156,82.78500366210938,66568000,NFLX
2025-04-08,87.04000091552734,92.24199676513672,85.7699966430664,91.24400329589844,56254000,NFLX
2025-04-09,94.5469970703125,95.14299774169922,85.44000244140625,85.59300231933594,74980000,NFLX
2025-04-10,92.11699676513672,94.1240005493164,89.4000015258789,93.19400024414062,51298000,NFLX
2025-04-11,91.8290023803711,94.48600006103516,90.66799926757812,92.0,40736000,NFLX
2025-04-14,93.12799835205078,94.89800262451172,91.94999694824219,93.2699966430664,40359000,NFLX
2025-04-15,97.62799835205078,99.34500122070312,94.80000305175781,95.0,77120000,NFLX
2025-04-16,96.16300201416016,98.12100219726562,94.91699981689453,97.62799835205078,60661000,NFLX
2025-04-17,97.3030014038086,98.47000122070312,95.5999984741211,96.9000015258789,88937000,NFLX
2025-04-21,98.79100036621094,101.9000015258789,97.30500030517578,98.44000244140625,97757000,NFLX
2025-04-22,104.03399658203125,106.49700164794922,100.4520034790039,100.52999877929688,93689000,NFLX
2025-04-23,104.95899963378906,106.125,103.19999694824219,104.72200012207031,64719000,NFLX
2025-04-24,109.68699645996094,110.0999984741211,104.7020034790039,104.80000305175781,63819000,NFLX
2025-04-25,110.15299987792969,110.68000030517578,109.0999984741211,109.7040023803711,39500000,NFLX
2025-04-28,111.03800201416016,111.4000015258789,108.26200103759766,110.0,38311000,NFLX
2025-04-29,112.56400299072266,112.78099822998047,109.5479965209961,110.39199829101562,37773000,NFLX
2025-04-30,113.1719970703125,113.31999969482422,110.11100006103516,111.26499938964844,42667000,NFLX
2025-05-01,113.34700012207031,114.24199676513672,111.18299865722656,112.25199890136719,34995000,NFLX
2025-05-02,115.64900207519531,115.94400024414062,113.33200073242188,113.66600036621094,37743000,NFLX
2025-05-05,113.40599822998047,114.4020004272461,110.70099639892578,111.4800033569336,56623000,NFLX
2025-05-06,113.76899719238281,114.76599884033203,112.63999938964844,112.94300079345703,32567000,NFLX
2025-05-07,115.54100036621094,116.4000015258789,113.80000305175781,113.91799926757812,43497000,NFLX
2025-05-08,114.44300079345703,116.22899627685547,113.91999816894531,116.16200256347656,37609000,NFLX
2025-05-09,114.02200317382812,115.0999984741211,113.3219985961914,114.70999908447266,25696000,NFLX
2025-05-12,111.0,113.0,110.29299926757812,112.4260025024414,64791000,NFLX
2025-05-13,113.84400177001953,114.78800201416016,110.62999725341797,111.44599914550781,39979000,NFLX
2025-05-14,115.0989990234375,115.29000091552734,112.83999633789062,112.95999908447266,39101000,NFLX
2025-05-15,117.7979965209961,118.77999877929688,114.76499938964844,114.77400207519531,44640000,NFLX
2025-05-16,119.15299987792969,119.6500015258789,117.93900299072266,119.31400299072266,46984000,NFLX
2025-05-19,119.16400146484375,119.16400146484375,117.1709976196289,117.35800170898438,28534000,NFLX
2025-05-20,119.2020034790039,119.30000305175781,117.9020004272461,118.67900085449219,21331000,NFLX
2025-05-21,119.46299743652344,121.12200164794922,118.6500015258789,118.6500015258789,29766000,NFLX
2025-05-22,118.7969970703125,119.875,118.72100067138672,119.23999786376953,18616000,NFLX
2025-05-23,118.53900146484375,119.1449966430664,117.94400024414062,118.4000015258789,21865000,NFLX
2025-05-27,121.15699768066406,121.177001953125,119.30899810791016,119.53299713134766,29205000,NFLX
2025-05-28,120.8550033569336,121.59100341796875,120.60199737548828,121.0270004272461,18559000,NFLX
2025-05-29,118.48600006103516,120.9000015258789,117.62799835205078,120.80000305175781,33007000,NFLX
2025-05-30,120.7229995727539,121.18099975585938,118.09300231933594,119.83300018310547,46968000,NFLX
2025-06-02,121.89800262451172,121.94000244140625,119.625,120.12000274658203,22942000,NFLX
2025-06-03,121.79399871826172,122.95700073242188,121.11799621582031,121.98699951171875,23638000,NFLX
2025-06-04,123.96600341796875,124.25599670410156,121.98799896240234,122.072998046875,23594000,NFLX
2025-06-05,125.052001953125,126.28099822998047,123.72899627685547,124.05999755859375,28172000,NFLX
2025-06-06,124.14700317382812,126.0,123.55500030517578,125.94100189208984,25570000,NFLX
2025-06-09,122.44599914550781,123.88800048828125,122.15699768066406,123.88800048828125,24031000,NFLX
2025-06-10,120.36199951171875,122.75199890136719,118.06099700927734,122.75199890136719,44544000,NFLX
2025-06-11,121.98799896240234,122.8290023803711,119.60099792480469,120.26000213623047,23823000,NFLX
2025-06-12,121.50299835205078,123.0,121.19599914550781,122.25900268554688,20846000,NFLX
2025-06-13,121.21499633789062,122.06199645996094,120.18900299072266,120.65899658203125,22103000,NFLX
2025-06-16,122.53500366210938,122.625,121.22000122070312,121.22000122070312,21128000,NFLX
2025-06-17,122.06700134277344,123.23600006103516,121.60900115966797,121.99500274658203,18921000,NFLX
2025-06-18,122.22899627685547,124.19999694824219,122.05000305175781,122.9990005493164,22810000,NFLX
2025-06-20,123.14099884033203,124.8499984741211,122.43499755859375,123.44499969482422,53482000,NFLX
2025-06-23,125.35399627685547,125.48400115966797,121.5009994506836,123.8030014038086,26673000,NFLX
2025-06-24,127.91100311279297,128.2570037841797,125.5,126.05500030517578,26633000,NFLX
2025-06-25,127.5250015258789,129.8000030517578,127.38099670410156,128.6840057373047,21465000,NFLX
2025-06-26,130.66700744628906,130.73399353027344,128.0,128.0,26059000,NFLX
2025-06-27,132.31199645996094,133.13499450683594,130.10000610351562,130.68800354003906,40709000,NFLX
2025-06-30,133.91299438476562,134.11500549316406,132.12100219726562,133.10000610351562,32829000,NFLX
2025-07-01,129.36000061035156,133.8769989013672,128.2220001220703,133.822998046875,49936000,NFLX
2025-07-02,128.48599243164062,129.9949951171875,127.15899658203125,129.6959991455078,30488000,NFLX
2025-07-03,129.71800231933594,130.2259979248047,127.97599792480469,129.1999969482422,20062000,NFLX
2025-07-07,128.96200561523438,129.5,127.60199737548828,129.5,22737000,NFLX
2025-07-08,127.53099822998047,129.3249969482422,126.0,129.08999633789062,32925000,NFLX
2025-07-09,128.8280029296875,128.82899475097656,126.6240005493164,127.39900207519531,23845000,NFLX
2025-07-10,125.05899810791016,128.9600067138672,124.60099792480469,128.5500030517578,42308000,NFLX
2025-07-11,124.51100158691406,126.0999984741211,123.12999725341797,125.97899627685547,39572000,NFLX
2025-07-14,126.19499969482422,127.04900360107422,124.0,124.49099731445312,27810000,NFLX
